date,entity_id,store_number,store_name,brand_id,brand_name,district_id,region,affiliate_id,currency,store_status,comp_eligible,plan_grain,net_sales_local,net_sales_usd,gross_sales_usd,discounts_usd,returns_usd,comp_pct,plan_usd,plan_attainment,transactions,units,ast_usd,aus_usd,upt,traffic,conversion,new_customers,new_customer_sales_usd,omni_penetration
2026-07-16,LB-011,111,Lumiere Bluegrass Commons,BOT,Botanica,SE-2,Southeast,US,USD,Open,Y,NONE,4735.16,4735.16,5619.59,504.24,380.19,0.068559,0,,69,232,68.625507,20.410172,3.362319,320,0.215625,11,641.65,0.03561
2026-07-16,LB-012,112,Lumiere Old Harbour Walk,ATN,Atelier Noir,SE-2,Southeast,US,USD,Open,Y,WEEK,2540.36,2540.36,3041.75,320.71,180.68,0.1516,0,,43,111,59.07814,22.886126,2.581395,180,0.238889,7,351.51,0.11683
2026-07-16,LB-014,114,Lumiere Copper Row,ATN,Atelier Noir,MW-1,Midwest,US,USD,Open,Y,WEEK,5778.87,5778.87,6921.65,690.39,452.39,0.010813,0,,93,175,62.138387,33.022114,1.88172,397,0.234257,14,739.45,0.118854
2026-07-16,LB-015,115,Lumiere Riverbend Square,LUM,Lumière,MW-1,Midwest,US,USD,Open,Y,DAY,4033.04,4033.04,4979.63,612.77,333.82,0.019717,4250.37,0.948868,78,253,51.705641,15.94087,3.24359,526,0.148289,12,527.4,0.07084
2026-07-16,LB-016,116,Lumiere Northgate Pavilion,BOT,Botanica,MW-2,Midwest,US,USD,Open,Y,NONE,5092.95,5092.95,6318.56,815.65,409.96,0.172769,0,,59,139,86.321186,36.639928,2.355932,333,0.177177,10,733.73,0.106475
2026-07-16,LB-017,117,Lumiere Prairie Gate Outlets,ATN,Atelier Noir,MW-2,Midwest,US,USD,Open,Y,WEEK,2850.09,2850.09,3507.34,441.85,215.4,0.032368,0,,51,105,55.884118,27.143714,2.058824,308,0.165584,8,380.01,0.088092
2026-07-16,LB-018,118,Lumiere Desert Bloom Galleria,LUM,Lumière,SW-1,Southwest,US,USD,Open,Y,DAY,6524.39,6524.39,7524.68,670.01,330.28,-0.05816,7097.09,0.919305,91,223,71.696593,29.257354,2.450549,491,0.185336,14,853.19,0.057426
2026-07-16,LB-019,119,Lumiere Alamo Heights Market,ATN,Atelier Noir,SW-1,Southwest,US,USD,Open,Y,WEEK,6167.38,6167.38,7413.98,940.04,306.56,-0.039709,0,,127,323,48.562047,19.094056,2.543307,838,0.151551,21,866.83,0.014212
2026-07-16,LB-020,120,Lumiere Cypress Crossing,BOT,Botanica,SW-2,Southwest,US,USD,Open,Y,NONE,3292.94,3292.94,4168.64,604.64,271.06,-0.139355,0,,56,106,58.8025,31.065472,1.892857,290,0.193103,9,449.84,0.066175
2026-07-16,LB-021,121,Lumiere Santa Rosa Plaza,LUM,Lumière,SW-2,Southwest,US,USD,Open,Y,DAY,1962.3,1962.3,2435.27,343.53,129.44,-0.028805,2176.44,0.90161,24,69,81.7625,28.43913,2.875,133,0.180451,4,277.99,0.059201
2026-07-16,LB-022,122,Lumiere Pacific Heights Court,LUM,Lumière,WE-1,West,US,USD,Open,Y,DAY,11546.9,11546.9,13381.07,1283.78,550.39,0.144228,11039.91,1.045923,156,396,74.01859,29.158838,2.538462,698,0.223496,26,1635.81,0.07006
2026-07-16,LB-023,123,Lumiere Cascade Commons,BOT,Botanica,WE-1,West,US,USD,Opening Soon,N,NONE,8671.91,8671.91,10979.27,1618.05,689.31,,0,,182,571,47.647857,15.187233,3.137363,942,0.193206,29,1174.52,0.025337
2026-07-16,LB-024,124,Lumiere Sunfield Galleria,ATN,Atelier Noir,WE-2,West,US,USD,Open,Y,WEEK,9310.35,9310.35,11643.23,1824.11,508.77,-0.081626,0,,126,332,73.891667,28.043223,2.634921,509,0.247544,20,1256.16,0.085609
2026-07-16,LB-025,125,Lumiere Silver Mesa Mall,LUM,Lumière,WE-2,West,US,USD,Open,N,DAY,2978.53,2978.53,3575.9,352.42,244.95,,3248.89,0.916784,35,89,85.100857,33.466629,2.542857,167,0.209581,6,434.01,0.168106
2026-07-16,LB-026,126,Lumiere Bloor Court,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,10063.7,7454.59,9061.61,1084.42,522.59,0.338717,6203.38,1.201698,116,261,64.263707,28.561648,2.25,673,0.172363,18,983.24,0.01999
2026-07-16,LB-027,127,Lumiere Queen West Pavilion,ATN,Atelier Noir,CA-1,Canada,CA,CAD,Open,Y,WEEK,5989.97,4437.01,5290.32,582.05,271.25,0.171431,0,,60,151,73.950167,29.384172,2.516667,252,0.238095,10,628.58,0.112963
2026-07-16,LB-028,128,Lumiere Pacific Centre Walk,LUM,Lumière,CA-1,Canada,CA,CAD,Open,Y,DAY,10511.64,7786.4,9223.59,904.35,532.84,0.286729,6324.1,1.231227,137,396,56.835036,19.662626,2.890511,645,0.212403,21,1014.5,0.063561
2026-07-16,LB-029,129,Lumiere Sainte-Catherine Row,BOT,Botanica,CA-1,Canada,CA,CAD,Open,Y,NONE,5713.04,4231.88,5235.45,652.7,350.87,0.003388,0,,94,174,45.02,24.321149,1.851064,541,0.173752,15,574.01,0.053121
